timestamp,setup,punchline,concepts,difficulty,type,context
2024-10-28T19:36:06.508635,What's an AI ethics professor's favorite dance move?,Because they keep generating their own terms and conditions!,discrimination,beginner,situational,seminar
2024-10-28T19:36:06.508645,What's an AI ethics professor's favorite exercise?,To get to the ethical side of the road!,"accountability,correctness",intermediate,situational,holiday
2024-10-28T19:36:06.508655,What did the AI ethics professor say to the neural network?,The responsible AI shuffle!,"fairness,ai-apocalypse,ethics",intermediate,dad joke,lab
2024-10-28T19:36:06.508665,What did the AI ethics professor say to the neural network?,Because they keep generating their own terms and conditions!,"accountability,correctness",advanced,pun,meeting
2024-10-28T19:36:06.508676,Why did the AI ethics professor get kicked out of the machine learning conference?,Because they keep generating their own terms and conditions!,correctness,advanced,pun,holiday
2024-10-28T19:36:06.508687,Why don't AI ethics professors trust GPT models?,The Bias Identity!,"discrimination,accountability",beginner,meta,wedding
2024-10-28T19:36:06.508697,Why did the AI ethics professor get kicked out of the machine learning conference?,The responsible AI shuffle!,correctness,intermediate,situational,seminar
2024-10-28T19:36:06.508707,Why did the AI ethics professor get kicked out of the machine learning conference?,You need to work on your BIAS-ceps!,correctness,beginner,situational,holiday
2024-10-28T19:36:06.508717,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"accountability,consent",beginner,meta,conference
2024-10-28T19:36:06.508728,What did the AI ethics professor say to the neural network?,The Bias Identity!,consent,intermediate,situational,holiday
2024-10-28T19:36:06.508737,What did the AI ethics professor say to the neural network?,The Bias Identity!,"transparency,love,correctness",advanced,pun,conference
2024-10-28T19:36:06.508747,What's an AI ethics professor's favorite way to teach?,To help students reach a higher moral ground!,discrimination,master,situational,divorce
2024-10-28T19:36:06.508758,How many AI ethics professors does it take to debug a biased model?,"None. They'll just spend hours arguing over whose morality is superior, while the biased model learns how to order pizzas for itself.","consent,ai-apocalypse,ai-armageddon",beginner,meta,peer review
2024-10-28T19:36:06.508773,What's an AI ethics professor's favorite exercise?,The responsible AI shuffle!,ethics,master,pun,divorce
2024-10-28T19:36:06.508782,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"bias,ai-armageddon,privacy",master,wordplay,birthday
2024-10-28T19:36:06.508792,Why did the AI ethics professor get kicked out of the machine learning conference?,They kept asking the robots for informed consent!,"accountability,apocalypse",master,situational,lab
2024-10-28T19:36:06.508804,Why don't AI ethics professors trust GPT models?,The Bias Identity!,"apocalypse,discrimination",master,pun,seminar
2024-10-28T19:36:06.508814,What did the AI ethics professor say to the neural network?,Running ethical implications!,"automation,apocalypse,correctness",beginner,meta,lab
2024-10-28T19:36:06.508825,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"apocalypse,explainability,accountability",advanced,situational,research
2024-10-28T19:36:06.508838,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,love,master,dad joke,wedding
2024-10-28T19:36:06.508849,What did the AI ethics professor say to the neural network?,They kept asking the robots for informed consent!,"love,ai-armageddon,responsibility",beginner,situational,workshop
2024-10-28T19:36:06.508861,Why did the AI ethics professor bring a ladder to the deep learning lecture?,To get to the ethical side of the road!,"apocalypse,love,bias",intermediate,situational,birthday
2024-10-28T19:36:06.508871,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"accountability,love,bias",master,pun,lecture
2024-10-28T19:36:06.508884,"""Why don't AI ethics professors bring their GPT models to Starbucks?","They're afraid of the 'ethics-press-o' and the FAIR-trade coffee might make them too self-AWARE!""","discrimination,bias,ai-armageddon",advanced,meta,holiday
2024-10-28T19:36:06.508897,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"transparency,correctness,discrimination",intermediate,situational,office hours
2024-10-28T19:36:06.508908,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,transparency,advanced,wordplay,meeting
2024-10-28T19:36:06.508917,Why don't AI ethics professors trust GPT models?,"None, they form a committee to discuss the societal implications first!",responsibility,intermediate,dad joke,holiday
2024-10-28T19:36:06.508929,Why did the AI ethics professor bring a ladder to the deep learning lecture?,Running ethical implications!,"ai-apocalypse,accountability",advanced,pun,birthday
2024-10-28T19:36:06.508938,Why did the AI ethics professor get kicked out of the machine learning conference?,To get to the ethical side of the road!,discrimination,beginner,meta,conference
2024-10-28T19:36:06.508951,Why did the AI ethics professor bring a ladder to the deep learning lecture?,To get to the ethical side of the road!,"correctness,privacy",master,situational,meeting
2024-10-28T19:36:06.508963,What did the AI ethics professor say to the neural network?,The Bias Identity!,"privacy,doom,apocalypse",advanced,dad joke,lecture
2024-10-28T19:36:06.508972,What's an AI ethics professor's favorite way to teach?,The Bias Identity!,"automation,accountability,apocalypse",intermediate,wordplay,conference
2024-10-28T19:36:06.508983,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"ethics,automation",intermediate,pun,peer review
2024-10-28T19:36:06.508992,What's an AI ethics professor's favorite exercise?,Running ethical implications!,"apocalypse,ai-apocalypse,transparency",advanced,meta,conference
2024-10-28T19:36:06.509022,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,doom,beginner,wordplay,holiday
2024-10-28T19:36:06.509034,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,bias,master,situational,birthday
2024-10-28T19:36:06.509043,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"discrimination,apocalypse",advanced,pun,divorce
2024-10-28T19:36:06.509052,Why don't AI ethics professors trust GPT models?,"None, they form a committee to discuss the societal implications first!",consent,advanced,situational,divorce
2024-10-28T19:36:06.509063,What did the AI ethics professor say to the neural network?,They don't - they form a focus group to ensure participatory design!,"doom,bias",beginner,situational,party
2024-10-28T19:36:06.509075,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"accountability,privacy",beginner,wordplay,divorce
2024-10-28T19:36:06.509085,What's an AI ethics professor's favorite dance move?,"None, they form a committee to discuss the societal implications first!","privacy,ai-apocalypse",advanced,meta,workshop
2024-10-28T19:36:06.509095,What's an AI ethics professor's favorite way to teach?,Running ethical implications!,"consent,bias",intermediate,wordplay,party
2024-10-28T19:36:06.509105,What did the AI ethics professor say to the neural network?,To get to the ethical side of the road!,"transparency,responsibility",master,dad joke,workshop
2024-10-28T19:36:06.509116,What's an AI ethics professor's favorite dance move?,"None, they form a committee to discuss the societal implications first!","transparency,consent,explainability",beginner,wordplay,holiday
2024-10-28T19:36:06.509127,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,responsibility,master,dad joke,divorce
2024-10-28T19:36:06.509138,What did the AI ethics professor say to the neural network?,To get to the ethical side of the road!,"accountability,love,privacy",advanced,dad joke,research
2024-10-28T19:36:06.509147,What's an AI ethics professor's favorite way to teach?,They kept asking the robots for informed consent!,responsibility,advanced,pun,holiday
2024-10-28T19:36:06.509159,What did the AI ethics professor say to the neural network?,ETHICS-press-o with a side of FAIR-trade coffee!,consent,intermediate,dad joke,birthday
2024-10-28T19:36:06.509168,What's an AI ethics professor's favorite exercise?,They don't - they form a focus group to ensure participatory design!,bias,beginner,situational,holiday
2024-10-28T19:36:06.509178,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,explainability,advanced,situational,office hours
2024-10-28T19:36:06.509188,Why don't AI ethics professors trust GPT models?,They don't - they form a focus group to ensure participatory design!,"bias,doom,ai-apocalypse",beginner,wordplay,birthday
2024-10-28T19:36:06.509199,Why did the AI ethics professor get kicked out of the machine learning conference?,The Bias Identity!,"apocalypse,discrimination,consent",beginner,wordplay,divorce
2024-10-28T19:36:06.509210,What's an AI ethics professor's favorite way to teach?,To get to the ethical side of the road!,automation,beginner,pun,party
2024-10-28T19:36:06.509220,What did the AI ethics professor say to the neural network?,You need to work on your BIAS-ceps!,"doom,ai-apocalypse,automation",master,dad joke,holiday
